cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,source,imputed_early
350.0,1050.0,500.0,126.0,11.7,0.0,0.0,24.52,39.845,50.26599999999999,61.3,normal_concrete,1
350.0,1050.0,500.0,143.5,8.9,0.0,0.0,24.040000000000003,39.065000000000005,49.282,60.1,normal_concrete,1
350.0,1050.0,500.0,161.0,6.9,0.0,0.0,23.480000000000004,38.155,48.134,58.7,normal_concrete,1
350.0,1050.0,500.0,178.5,3.8,0.0,0.0,19.8,32.175000000000004,40.589999999999996,49.5,normal_concrete,1
350.0,1050.0,500.0,196.0,3.2,0.0,0.0,17.2,27.95,35.26,43.0,normal_concrete,1
350.0,1080.1,684.3,210.0,5.25,0.0,0.0,14.76,23.985,30.257999999999996,36.9,normal_concrete,1
351.0,751.0,1081.0,165.0,6.34,72.0,0.0,19.78,32.142500000000005,40.549,49.45,normal_concrete,1
351.0,774.0,1068.0,168.0,5.46,39.0,0.0,19.080000000000002,31.005000000000003,39.114,47.7,normal_concrete,1
351.0,812.0,1034.0,161.0,5.37,62.0,0.0,17.86,29.0225,36.613,44.65,normal_concrete,1
352.0,803.0,981.0,176.0,6.6,88.0,0.0,18.5,30.0625,37.925,46.25,normal_concrete,1
353.0,715.0,1072.0,172.0,5.73,88.0,0.0,17.98,29.2175,36.859,44.95,normal_concrete,1
353.0,780.0,1035.0,170.0,6.22,62.0,0.0,18.64,30.290000000000003,38.211999999999996,46.6,normal_concrete,1
353.0,828.0,1053.0,166.0,4.24,0.0,0.0,15.4,25.025000000000002,31.569999999999997,38.5,normal_concrete,1
353.0,828.0,1053.0,166.0,6.35,0.0,0.0,17.56,28.535,35.998,43.9,normal_concrete,1
354.0,691.0,959.0,234.0,6.0,0.0,0.0,13.564,22.0415,27.806199999999997,33.91,normal_concrete,1
354.0,743.0,1070.0,164.0,5.32,89.0,0.0,20.36,33.085,41.738,50.9,normal_concrete,1
354.0,748.0,1032.0,177.0,6.65,89.0,0.0,19.133333332000003,31.091666664500003,39.2233333306,47.83333333,normal_concrete,1
354.0,760.0,1093.0,158.0,12.73,0.0,0.0,20.040000000000003,32.565000000000005,41.082,50.1,normal_concrete,1
354.0,801.0,1061.0,184.0,7.79,0.0,0.0,11.0,17.875,22.549999999999997,27.5,normal_concrete,1
354.0,829.0,1013.0,165.0,7.86,39.0,0.0,17.035,27.681875,34.921749999999996,42.5875,normal_concrete,1
354.0,850.0,958.0,175.0,6.26,63.0,0.0,17.96,29.185,36.818,44.9,normal_concrete,1
355.0,795.0,1054.0,163.0,5.43,63.0,0.0,20.22,32.8575,41.45099999999999,50.55,normal_concrete,1
355.0,805.0,1066.0,174.0,4.26,0.0,0.0,17.0,27.625,34.85,42.5,normal_concrete,1
355.0,871.0,967.0,145.0,12.3,116.0,0.0,22.180000000000003,36.042500000000004,45.469,55.45,normal_concrete,1
355.0,871.0,967.0,145.0,13.1,116.0,0.0,17.612000000000002,28.619500000000002,36.1046,44.03,normal_concrete,1
355.0,910.0,590.0,241.6,9.91,0.0,0.0,11.848,19.253,24.2884,29.62,normal_concrete,1
355.9,778.4,801.4,193.3,11.0,141.6,0.0,16.348,26.5655,33.5134,40.87,normal_concrete,1
356.0,657.0,1061.0,160.0,9.0,119.0,0.0,23.6,38.35,48.379999999999995,59.0,normal_concrete,1
356.0,778.0,801.0,193.0,11.0,142.0,0.0,15.466000000000001,25.13225,31.705299999999998,38.665,normal_concrete,1
356.0,819.0,1000.0,166.0,6.23,89.0,0.0,19.793333332000003,32.1641666645,40.5763333306,49.48333333,normal_concrete,1
356.0,827.4,827.4,191.8,6.45,0.0,0.0,14.840000000000002,24.115000000000002,30.422,37.1,normal_concrete,1
356.0,828.4,828.4,191.8,5.6,0.0,0.0,12.32,20.02,25.256,30.8,normal_concrete,1
356.0,850.0,850.0,174.5,6.45,0.0,0.0,17.72,28.794999999999998,36.32599999999999,44.3,normal_concrete,1
356.0,850.9,850.9,174.5,5.6,0.0,0.0,16.680000000000003,27.105000000000004,34.194,41.7,normal_concrete,1
357.0,725.0,1087.0,168.0,6.3,63.0,0.0,22.180000000000003,36.042500000000004,45.469,55.45,normal_concrete,1
357.0,746.0,1073.0,165.0,5.8,89.0,0.0,19.826666668,32.2183333355,40.644666669399996,49.56666667,normal_concrete,1
357.0,823.0,1047.0,160.0,5.46,63.0,0.0,22.8,37.050000000000004,46.739999999999995,57.0,normal_concrete,1
357.0,878.0,742.0,182.0,7.98,0.0,0.0,27.0,43.875,55.349999999999994,67.5,normal_concrete,1
357.5,768.3,768.3,209.0,6.88,0.0,0.0,19.28,31.330000000000002,39.524,48.2,normal_concrete,1
358.0,795.0,1054.0,160.0,5.47,63.0,0.0,21.44,34.84,43.952,53.6,normal_concrete,1
358.0,800.0,1020.0,160.0,5.1,63.0,0.0,21.480000000000004,34.905,44.034,53.7,normal_concrete,1
358.0,820.0,963.0,170.0,5.81,89.0,0.0,18.680000000000003,30.355000000000004,38.294,46.7,normal_concrete,1
358.0,823.0,1047.0,172.0,5.37,0.0,0.0,16.64,27.040000000000003,34.112,41.6,normal_concrete,1
359.0,716.0,1167.0,158.0,4.31,0.0,0.0,17.07,27.73875,34.9935,42.675,normal_concrete,1
359.0,745.0,1073.0,169.0,6.5,74.0,0.0,19.880000000000003,32.305,40.754,49.7,normal_concrete,1
359.0,797.0,1057.0,164.0,7.78,73.0,0.0,20.240000000000002,32.89,41.492,50.6,normal_concrete,1
359.0,801.0,942.0,154.0,10.9,160.0,0.0,7.813465286119517,24.380000000000003,37.18,61.215,normal_concrete,1
359.0,802.0,1063.0,176.0,8.26,0.0,0.0,15.64,25.415000000000003,32.062,39.1,normal_concrete,1
360.0,750.0,1125.0,165.0,4.32,0.0,0.0,17.98,29.2175,36.859,44.95,normal_concrete,1
360.0,750.0,1125.0,166.0,4.32,0.0,0.0,17.5,28.4375,35.875,43.75,normal_concrete,1
360.0,788.0,1087.0,165.0,3.96,0.0,0.0,17.02,27.6575,34.891,42.55,normal_concrete,1
360.0,788.0,1087.0,165.0,4.32,0.0,0.0,17.0,27.625,34.85,42.5,normal_concrete,1
360.0,788.0,1087.0,165.0,4.68,0.0,0.0,17.36,28.21,35.587999999999994,43.4,normal_concrete,1
360.0,789.0,1089.0,162.0,5.4,0.0,0.0,17.06,27.7225,34.973,42.65,normal_concrete,1
360.0,796.0,797.0,180.0,6.0,0.0,0.0,21.200000000000003,34.45,43.46,53.0,normal_concrete,1
360.0,802.0,1107.0,151.0,5.4,0.0,0.0,17.27,28.06375,35.403499999999994,43.175,normal_concrete,1
360.0,807.0,1070.0,169.0,4.32,0.0,0.0,15.480000000000002,25.155,31.734,38.7,normal_concrete,1
360.0,808.0,1070.0,162.0,6.48,0.0,0.0,16.52,26.845,33.86599999999999,41.3,normal_concrete,1
360.0,813.0,812.0,168.0,6.0,0.0,0.0,22.400000000000002,36.4,45.919999999999995,56.0,normal_concrete,1
360.0,813.0,855.0,198.0,3.2,0.0,0.0,27.200000000000003,44.2,55.76,68.0,normal_concrete,1
360.0,813.0,855.0,198.0,4.2,0.0,0.0,26.880000000000003,43.68000000000001,55.104,67.2,normal_concrete,1
360.0,817.0,859.0,198.0,4.2,0.0,0.0,30.400000000000002,49.4,62.31999999999999,76.0,normal_concrete,1
360.0,819.0,861.0,198.0,3.2,0.0,0.0,31.200000000000003,50.7,63.959999999999994,78.0,normal_concrete,1
360.0,821.0,863.0,198.0,4.0,0.0,0.0,27.200000000000003,44.2,55.76,68.0,normal_concrete,1
360.0,824.0,866.0,198.0,3.7,0.0,0.0,29.04,47.19,59.53199999999999,72.6,normal_concrete,1
360.0,832.0,1058.0,150.0,4.68,0.0,0.0,17.76,28.86,36.407999999999994,44.4,normal_concrete,1
360.0,859.0,1008.0,173.0,4.32,0.0,0.0,18.740000000000002,30.4525,38.417,46.85,normal_concrete,1
360.0,883.0,995.0,162.0,5.4,0.0,0.0,17.8,28.925,36.489999999999995,44.5,normal_concrete,1
360.0,900.0,750.0,200.0,12.0,0.0,0.0,28.874000000000002,46.92025,59.1917,72.185,normal_concrete,1
360.0,920.0,790.0,180.0,9.18,0.0,0.0,16.984,27.599,34.8172,42.46,normal_concrete,1
360.0,920.0,790.0,180.0,9.72,0.0,0.0,16.848,27.378,34.538399999999996,42.12,normal_concrete,1
360.0,920.0,815.0,180.0,8.64,0.0,0.0,16.8,27.3,34.44,42.0,normal_concrete,1
360.0,935.0,790.0,180.0,8.64,0.0,0.0,16.28,26.455000000000002,33.374,40.7,normal_concrete,1
360.0,935.0,790.0,180.0,9.18,0.0,0.0,16.5,26.8125,33.824999999999996,41.25,normal_concrete,1
360.0,935.0,790.0,180.0,9.72,0.0,0.0,16.392,26.637,33.60359999999999,40.98,normal_concrete,1
360.0,945.0,790.0,180.0,9.72,0.0,0.0,15.416,25.051000000000002,31.6028,38.54,normal_concrete,1
360.0,945.0,815.0,180.0,8.64,0.0,0.0,15.4,25.025000000000002,31.569999999999997,38.5,normal_concrete,1
360.0,945.0,815.0,180.0,9.18,0.0,0.0,15.580000000000002,25.317500000000003,31.939,38.95,normal_concrete,1
361.0,824.0,1049.0,166.0,4.33,0.0,0.0,16.78,27.267500000000002,34.399,41.95,normal_concrete,1
361.0,830.0,975.0,170.0,5.53,64.0,0.0,18.44,29.965000000000003,37.802,46.1,normal_concrete,1
362.0,750.0,1125.0,163.0,5.43,0.0,0.0,16.52,26.845,33.86599999999999,41.3,normal_concrete,1
362.0,769.0,1107.0,158.0,5.41,54.0,0.0,18.52,30.095,37.965999999999994,46.3,normal_concrete,1
362.0,806.0,1069.0,163.0,4.34,0.0,0.0,17.96,29.185,36.818,44.9,normal_concrete,1
362.0,874.0,727.0,178.27,8.3,0.0,0.0,34.2,55.575,70.11,85.5,normal_concrete,1
362.0,880.0,725.0,178.27,8.87,0.0,0.0,33.296,54.106,68.2568,83.24,normal_concrete,1
362.0,880.0,725.0,189.07,8.87,0.0,0.0,31.12,50.57,63.79599999999999,77.8,normal_concrete,1
362.0,880.0,725.0,199.87,8.87,0.0,0.0,28.012,45.5195,57.4246,70.03,normal_concrete,1
362.0,882.0,727.0,189.07,8.3,0.0,0.0,32.02,52.0325,65.64099999999999,80.05,normal_concrete,1
362.0,882.0,727.0,199.87,8.3,0.0,0.0,28.492000000000004,46.2995,58.4086,71.23,normal_concrete,1
362.6,755.8,944.7,164.9,11.6,189.0,0.0,16.936037105049618,35.3,39.4,71.3,normal_concrete,1
364.2,789.1,789.1,206.2,6.93,0.0,0.0,20.200000000000003,32.825,41.41,50.5,normal_concrete,1
364.2,790.1,790.1,206.2,6.02,0.0,0.0,20.480000000000004,33.28,41.984,51.2,normal_concrete,1
364.2,813.4,813.4,187.5,6.93,0.0,0.0,24.880000000000003,40.43,51.004,62.2,normal_concrete,1
364.2,814.3,814.3,187.5,6.02,0.0,0.0,24.240000000000002,39.39,49.692,60.6,normal_concrete,1
365.0,786.0,1042.0,163.0,6.01,64.0,0.0,20.0,32.5,41.0,50.0,normal_concrete,1
365.0,805.0,1068.0,168.0,4.09,0.0,0.0,16.0,26.0,32.8,40.0,normal_concrete,1
365.0,821.0,1046.0,168.0,5.48,0.0,0.0,15.16,24.635,31.077999999999996,37.9,normal_concrete,1
365.0,850.0,998.0,163.0,5.58,64.0,0.0,21.26,34.5475,43.583,53.15,normal_concrete,1
365.0,877.0,990.0,168.0,6.2,0.0,0.0,17.6,28.6,36.08,44.0,normal_concrete,1
365.5,1135.0,630.0,200.0,3.11,0.0,0.0,20.3928,33.1383,41.80524,50.982,normal_concrete,1
366.0,750.0,1124.0,160.0,5.5,0.0,0.0,19.400000000000002,31.525000000000002,39.769999999999996,48.5,normal_concrete,1
366.0,756.9,824.3,191.3,6.6,187.0,0.0,26.364,42.841499999999996,54.04619999999999,65.91,normal_concrete,1
366.0,757.0,824.0,191.0,7.0,187.0,0.0,23.712000000000003,38.532000000000004,48.6096,59.28,normal_concrete,1
366.0,787.0,1086.0,161.0,5.86,0.0,0.0,15.8,25.675,32.39,39.5,normal_concrete,1
366.0,790.0,968.0,178.0,1.25,0.0,0.0,38.800000000000004,63.050000000000004,79.53999999999999,97.0,normal_concrete,1
366.0,861.0,933.0,170.0,4.36,70.0,0.0,17.56,28.535,35.998,43.9,normal_concrete,1
367.0,749.0,1034.0,170.0,6.26,80.0,0.0,18.96,30.81,38.867999999999995,47.4,normal_concrete,1
367.0,771.0,1067.0,160.0,5.19,65.0,0.0,26.24,42.64,53.791999999999994,65.6,normal_concrete,1
368.0,693.81,1085.2,161.0,0.88,0.0,0.0,26.400000000000002,42.9,54.12,66.0,normal_concrete,1
368.0,794.0,1011.0,167.0,6.42,60.0,0.0,19.324,31.401500000000002,39.6142,48.31,normal_concrete,1
368.0,861.0,880.0,174.8,5.88,0.0,0.0,22.480000000000004,36.53,46.083999999999996,56.2,normal_concrete,1
368.0,861.0,880.0,174.8,6.26,0.0,0.0,20.52,33.345,42.065999999999995,51.3,normal_concrete,1
368.0,861.0,880.0,174.8,6.55,0.0,0.0,25.480000000000004,41.405,52.234,63.7,normal_concrete,1
368.0,861.0,880.0,174.8,6.94,0.0,0.0,24.6,39.975,50.43,61.5,normal_concrete,1
368.0,861.0,880.0,174.8,8.24,0.0,0.0,23.680000000000003,38.480000000000004,48.544,59.2,normal_concrete,1
368.0,890.0,910.0,151.8,8.24,0.0,0.0,28.6,46.475,58.629999999999995,71.5,normal_concrete,1
368.0,890.0,910.0,151.8,9.97,0.0,0.0,28.12,45.695,57.645999999999994,70.3,normal_concrete,1
368.0,890.0,910.0,151.8,13.1,0.0,0.0,26.14,42.4775,53.58699999999999,65.35,normal_concrete,1
368.0,890.0,910.0,151.8,15.07,0.0,0.0,27.880000000000003,45.30500000000001,57.153999999999996,69.7,normal_concrete,1
368.0,890.0,910.0,151.8,15.7,0.0,0.0,25.680000000000003,41.730000000000004,52.644,64.2,normal_concrete,1
369.0,738.0,1063.0,165.0,7.81,65.0,0.0,21.400000000000002,34.775,43.87,53.5,normal_concrete,1
369.0,787.0,1043.0,165.0,5.21,65.0,0.0,24.560000000000002,39.910000000000004,50.348,61.4,normal_concrete,1
369.0,807.0,1069.0,155.0,4.43,0.0,0.0,18.36,29.835,37.638,45.9,normal_concrete,1
369.0,821.0,1044.0,166.0,4.43,0.0,0.0,18.6,30.225,38.129999999999995,46.5,normal_concrete,1
369.0,838.0,984.0,168.0,12.3,41.0,0.0,16.72,27.169999999999998,34.275999999999996,41.8,normal_concrete,1
370.0,837.0,1023.0,170.0,5.9,0.0,0.0,17.72,28.794999999999998,36.32599999999999,44.3,normal_concrete,1
371.0,810.0,991.0,168.0,4.74,60.0,0.0,18.28,29.705000000000002,37.474,45.7,normal_concrete,1
372.0,714.0,1116.0,162.0,7.45,66.0,0.0,23.080000000000002,37.505,47.314,57.7,normal_concrete,1
372.0,747.0,1121.0,160.0,4.46,0.0,0.0,17.90666666666667,29.09833333333334,36.70866666666667,44.76666666666667,normal_concrete,1
373.0,855.0,1004.0,168.0,6.3,0.0,0.0,17.16,27.885,35.178,42.9,normal_concrete,1
373.0,869.0,1020.0,168.0,5.6,0.0,0.0,16.8,27.3,34.44,42.0,normal_concrete,1
373.0,871.0,944.0,170.0,8.3,42.0,0.0,16.995,27.616875,34.839749999999995,42.4875,normal_concrete,1
373.0,886.0,730.0,178.33,8.3,0.0,0.0,33.44,54.339999999999996,68.55199999999999,83.6,normal_concrete,1
373.0,886.0,730.0,189.14,8.3,0.0,0.0,31.6,51.35,64.78,79.0,normal_concrete,1
373.0,886.0,730.0,199.95,8.3,0.0,0.0,27.576,44.811,56.53079999999999,68.94,normal_concrete,1
373.0,888.0,732.0,178.33,8.87,0.0,0.0,31.676000000000002,51.4735,64.9358,79.19,normal_concrete,1
373.0,888.0,732.0,189.14,8.87,0.0,0.0,30.32,49.27,62.15599999999999,75.8,normal_concrete,1
373.0,888.0,732.0,199.95,8.87,0.0,0.0,26.712000000000003,43.407000000000004,54.7596,66.78,normal_concrete,1
374.0,730.0,1013.0,190.0,7.0,0.0,0.0,14.298,23.23425,29.310899999999997,35.745,normal_concrete,1
374.0,756.7,926.1,170.1,10.1,189.2,0.0,26.998621931175126,34.4,46.2,61.09,normal_concrete,1
374.0,790.0,968.0,182.0,2.25,0.0,0.0,37.2,60.45,76.25999999999999,93.0,normal_concrete,1
374.0,866.0,938.0,176.0,6.16,66.0,0.0,18.06,29.3475,37.022999999999996,45.15,normal_concrete,1
374.3,730.4,1013.2,190.2,6.7,0.0,0.0,15.624000000000002,25.389000000000003,32.0292,39.06,normal_concrete,1
375.0,758.0,1038.0,186.0,0.0,0.0,0.0,9.005318848500051,18.633966040381075,26.06,38.21,normal_concrete,1
375.0,762.0,1093.0,170.0,4.9,0.0,0.0,18.86,30.6475,38.663,47.15,normal_concrete,1
375.0,818.0,1042.0,165.0,5.62,0.0,0.0,19.666666668,31.9583333355,40.31666666939999,49.16666667,normal_concrete,1
375.0,819.2,819.2,190.0,6.25,0.0,0.0,19.8,32.175000000000004,40.589999999999996,49.5,normal_concrete,1
375.0,824.9,824.9,190.0,6.25,0.0,0.0,19.6,31.85,40.18,49.0,normal_concrete,1
375.0,992.6,852.1,126.6,23.4,93.8,0.0,23.034823967024042,29.0,45.7,56.7,normal_concrete,1
376.0,736.0,1104.0,168.0,7.96,66.0,0.0,21.64,35.165,44.362,54.1,normal_concrete,1
376.0,762.4,1003.5,214.6,0.0,0.0,0.0,7.137800449346842,16.28,21.705854680761057,31.97,normal_concrete,1
376.0,786.0,1086.0,158.0,4.89,0.0,0.0,18.080000000000002,29.380000000000003,37.064,45.2,normal_concrete,1
376.0,791.0,1048.0,165.0,8.0,70.0,0.0,20.32,33.019999999999996,41.65599999999999,50.8,normal_concrete,1
376.0,886.0,577.0,203.0,6.5,0.0,0.0,19.880000000000003,32.305,40.754,49.7,normal_concrete,1
376.0,932.0,609.0,158.0,9.0,0.0,0.0,17.12,27.82,35.096,42.8,normal_concrete,1
377.0,782.0,1079.0,162.0,5.66,0.0,0.0,19.340000000000003,31.427500000000002,39.647,48.35,normal_concrete,1
377.0,785.0,1084.0,160.0,5.65,195.0,0.0,21.26,34.5475,43.583,53.15,normal_concrete,1
377.0,817.0,1040.0,166.0,5.66,0.0,0.0,16.66,27.0725,34.153,41.65,normal_concrete,1
377.0,861.0,562.0,227.0,3.7,0.0,0.0,22.44,36.465,46.001999999999995,56.1,normal_concrete,1
377.0,898.0,593.0,181.0,7.9,0.0,0.0,18.72,30.419999999999998,38.376,46.8,normal_concrete,1
377.0,963.0,630.0,140.0,13.0,0.0,0.0,14.52,23.595,29.765999999999995,36.3,normal_concrete,1
378.0,815.0,1037.0,170.0,5.67,0.0,0.0,17.826666667999998,28.9683333355,36.544666669399994,44.56666667,normal_concrete,1
378.0,852.0,1000.0,170.0,6.8,0.0,0.0,19.52,31.72,40.016,48.8,normal_concrete,1
379.0,743.0,1115.0,163.0,5.69,0.0,0.0,15.440000000000001,25.090000000000003,31.652,38.6,normal_concrete,1
379.5,605.0,1134.3,153.9,15.9,151.2,0.0,26.269566248943168,28.6,47.1,52.2,normal_concrete,1
380.0,594.0,932.0,228.0,0.0,95.0,0.0,28.08308736411435,30.861513859151238,32.82,36.45,normal_concrete,1
380.0,670.0,932.0,228.0,0.0,0.0,0.0,53.619267788328074,53.48203532554558,53.37619564644256,53.20302755859184,normal_concrete,1
380.0,770.0,1108.0,152.0,4.94,0.0,0.0,18.919999999999998,30.744999999999997,38.785999999999994,47.3,normal_concrete,1
380.0,771.0,1121.0,138.0,5.32,0.0,0.0,18.52,30.095,37.965999999999994,46.3,normal_concrete,1
380.0,777.0,1073.0,170.0,6.84,0.0,0.0,17.86,29.0225,36.613,44.65,normal_concrete,1
380.0,790.0,1047.0,167.0,5.7,0.0,0.0,15.92,25.869999999999997,32.635999999999996,39.8,normal_concrete,1
380.0,832.0,1017.0,171.0,6.84,0.0,0.0,17.12,27.82,35.096,42.8,normal_concrete,1
380.0,837.0,1023.0,160.0,5.7,0.0,0.0,17.1,27.7875,35.055,42.75,normal_concrete,1
380.0,849.0,996.0,175.0,5.32,0.0,0.0,18.419999999999998,29.932499999999997,37.760999999999996,46.05,normal_concrete,1
380.0,851.0,998.0,171.0,4.13,0.0,0.0,17.32,28.145,35.50599999999999,43.3,normal_concrete,1
380.0,851.0,998.0,171.0,4.94,0.0,0.0,16.84,27.365000000000002,34.522,42.1,normal_concrete,1
380.0,851.0,998.0,171.0,5.32,0.0,0.0,17.654999999999998,28.689375,36.19275,44.137499999999996,normal_concrete,1
380.0,851.0,998.0,171.0,5.7,0.0,0.0,20.400000000000002,33.15,41.82,51.0,normal_concrete,1
381.0,762.0,1097.0,160.0,4.95,0.0,0.0,16.72,27.169999999999998,34.275999999999996,41.8,normal_concrete,1
381.4,784.3,1104.6,185.7,0.0,0.0,0.0,3.3807641848210293,9.680990125187623,14.54,22.49,normal_concrete,1
382.0,731.0,1144.0,148.0,8.59,95.0,0.0,25.480000000000004,41.405,52.234,63.7,normal_concrete,1
382.0,739.0,1047.0,185.0,0.0,0.0,0.0,5.16264847299346,15.797746852832422,24.0,37.42,normal_concrete,1
382.0,739.0,1047.0,186.0,0.0,0.0,0.0,5.16264847299346,15.797746852832422,24.0,37.42,normal_concrete,1
382.0,740.0,1110.0,168.0,8.79,0.0,0.0,17.48,28.405,35.834,43.7,normal_concrete,1
382.0,771.0,1064.0,166.0,8.08,67.0,0.0,21.546666668,35.0133333355,44.1706666694,53.86666667,normal_concrete,1
382.0,784.0,1082.0,159.0,7.65,43.0,0.0,22.42,36.4325,45.96099999999999,56.05,normal_concrete,1
382.0,802.0,1064.0,159.0,7.65,43.0,0.0,22.42,36.4325,45.96099999999999,56.05,normal_concrete,1
382.0,814.0,1036.0,168.0,5.73,0.0,0.0,19.46,31.6225,39.892999999999994,48.65,normal_concrete,1
382.0,814.0,1132.0,168.0,4.97,0.0,0.0,19.400000000000002,31.525000000000002,39.769999999999996,48.5,normal_concrete,1
382.5,739.3,1047.8,185.7,0.0,0.0,0.0,5.302832346044907,15.898306663365837,24.07,37.44,normal_concrete,1
382.5,792.1,792.1,206.2,6.93,0.0,0.0,16.080000000000002,26.130000000000003,32.964,40.2,normal_concrete,1
382.5,793.1,793.1,206.2,6.02,0.0,0.0,15.480000000000002,25.155,31.734,38.7,normal_concrete,1
382.5,816.4,816.4,187.5,6.93,0.0,0.0,18.96,30.81,38.867999999999995,47.4,normal_concrete,1
382.5,817.4,817.4,187.5,6.02,0.0,0.0,19.28,31.330000000000002,39.524,48.2,normal_concrete,1
383.0,719.0,1225.0,153.0,6.13,0.0,0.0,3.16,5.135000000000001,6.478,7.9,normal_concrete,1
383.0,739.0,1063.0,167.0,5.86,68.0,0.0,20.573333332000004,33.43166666450001,42.1753333306,51.43333333,normal_concrete,1
383.0,798.0,1058.0,161.0,4.57,0.0,0.0,18.02,29.2825,36.940999999999995,45.05,normal_concrete,1
383.0,816.0,858.0,198.0,7.8,0.0,0.0,29.92,48.62,61.33599999999999,74.8,normal_concrete,1
383.0,887.0,731.0,178.07,8.87,0.0,0.0,31.416000000000004,51.05100000000001,64.4028,78.54,normal_concrete,1
383.0,887.0,731.0,188.86,8.87,0.0,0.0,29.680000000000003,48.230000000000004,60.844,74.2,normal_concrete,1
383.0,887.0,731.0,199.65,8.87,0.0,0.0,25.588,41.5805,52.4554,63.97,normal_concrete,1
383.0,888.0,732.0,178.07,8.3,0.0,0.0,32.02,52.0325,65.64099999999999,80.05,normal_concrete,1
383.0,888.0,732.0,188.86,8.3,0.0,0.0,31.439999999999998,51.089999999999996,64.452,78.6,normal_concrete,1
383.0,888.0,732.0,199.65,8.3,0.0,0.0,26.268,42.685500000000005,53.849399999999996,65.67,normal_concrete,1
384.0,836.0,863.0,211.2,9.22,0.0,0.0,11.600000000000001,18.85,23.779999999999998,29.0,normal_concrete,1
384.0,841.0,1027.0,168.0,5.76,0.0,0.0,16.46,26.7475,33.742999999999995,41.15,normal_concrete,1
384.0,880.0,993.0,173.0,6.91,0.0,0.0,16.82,27.3325,34.480999999999995,42.05,normal_concrete,1
385.0,608.8,516.8,203.5,0.0,0.0,0.0,20.8,33.800000000000004,42.64,52.0,normal_concrete,1
385.0,608.8,519.8,203.5,0.0,0.0,0.0,26.0,42.25,53.3,65.0,normal_concrete,1
385.0,763.0,966.0,186.0,0.0,0.0,0.0,6.27,14.7,23.22,31.35,normal_concrete,0
385.0,768.0,903.0,158.0,20.0,136.0,0.0,22.22,36.1075,45.550999999999995,55.55,normal_concrete,1
385.0,790.0,1005.0,172.0,6.34,68.0,0.0,19.900000000000002,32.3375,40.794999999999995,49.75,normal_concrete,1
385.0,822.0,1005.0,165.0,8.2,73.0,0.0,20.680000000000003,33.605000000000004,42.394,51.7,normal_concrete,1
385.0,860.0,768.0,182.0,8.53,0.0,0.0,24.080000000000002,39.13,49.364,60.2,normal_concrete,1
385.0,864.0,974.0,177.0,6.93,0.0,0.0,17.34,28.1775,35.54699999999999,43.349999999999994,normal_concrete,1
385.0,910.0,590.0,234.4,9.91,0.0,0.0,12.264000000000001,19.929000000000002,25.141199999999998,30.66,normal_concrete,1
386.0,729.0,1049.0,168.0,5.9,68.0,0.0,19.72,32.045,40.425999999999995,49.3,normal_concrete,1
386.0,758.0,1090.0,166.0,4.63,0.0,0.0,19.24666666666667,31.275833333333335,39.455666666666666,48.11666666666667,normal_concrete,1
386.0,780.0,1076.0,162.0,4.63,0.0,0.0,17.680000000000003,28.730000000000004,36.244,44.2,normal_concrete,1
386.0,793.0,1051.0,170.0,5.02,0.0,0.0,18.36,29.835,37.638,45.9,normal_concrete,1
386.0,830.0,1014.0,170.0,4.63,0.0,0.0,18.94,30.777500000000003,38.827,47.35,normal_concrete,1
386.0,830.0,1014.0,170.0,6.95,0.0,0.0,19.28,31.330000000000002,39.524,48.2,normal_concrete,1
386.0,834.0,1060.0,170.0,5.02,0.0,0.0,17.080000000000002,27.755000000000003,35.014,42.7,normal_concrete,1
387.0,845.0,938.0,157.0,11.6,114.0,0.0,25.227731707383246,34.77,41.67,46.68,normal_concrete,1
387.0,845.0,938.0,157.0,13.9,114.0,0.0,24.60139638751614,25.51,45.9,46.68,normal_concrete,1
387.0,845.0,938.0,157.0,14.3,114.0,0.0,12.439716871828985,22.75,36.84,50.24,normal_concrete,1
387.0,1135.0,630.0,200.0,3.29,0.0,0.0,20.4156,33.17535,41.85198,51.039,normal_concrete,1
388.0,788.0,1089.0,155.0,5.82,0.0,0.0,20.450000000000003,33.23125,41.9225,51.125,normal_concrete,1
388.0,790.0,968.0,170.0,1.5,0.0,0.0,43.6,70.85000000000001,89.38,109.0,normal_concrete,1
388.0,834.0,1061.0,167.0,7.76,0.0,0.0,19.36,31.46,39.687999999999995,48.4,normal_concrete,1
388.0,847.0,1078.0,167.0,5.82,0.0,0.0,19.76,32.11,40.507999999999996,49.4,normal_concrete,1
388.6,925.7,852.1,157.9,12.1,97.1,0.0,18.211563161865463,28.1,34.9,50.7,normal_concrete,1
389.0,764.0,1014.0,165.0,5.5,69.0,0.0,20.0,32.5,41.0,50.0,normal_concrete,1
389.0,845.0,991.0,175.0,5.45,0.0,0.0,17.400000000000002,28.275000000000002,35.669999999999995,43.5,normal_concrete,1
389.0,863.0,972.0,175.0,5.84,0.0,0.0,18.36,29.835,37.638,45.9,normal_concrete,1
389.0,885.0,729.0,178.27,8.3,0.0,0.0,36.88,59.93000000000001,75.604,92.2,normal_concrete,1
389.0,885.0,729.0,189.07,8.3,0.0,0.0,33.04,53.69,67.73199999999999,82.6,normal_concrete,1
389.0,885.0,729.0,199.87,8.3,0.0,0.0,29.256,47.541000000000004,59.974799999999995,73.14,normal_concrete,1
