cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
272.0,890.0,900.0,182.97,7.8,0.0,0.0,23.205,38.45399999999999,51.714,66.3,0.02,0.03,0.05,1.0,normal_concrete,1
272.6,762.2,931.3,198.7,10.6,89.6,0.0,11.2875,18.705,25.155,32.25,0.02,0.03,0.05,1.0,normal_concrete,1
272.8,679.7,904.0,209.7,9.0,186.89999999999998,0.0,13.0095,21.5586,28.992600000000003,37.17,0.02,0.03,0.05,1.0,normal_concrete,1
272.8,714.3,1012.4,185.7,0.0,181.9,0.0,3.4733046774556002,12.67401199414191,19.77,31.38,0.2,0.35,1.0,1.0,normal_concrete,1
273.0,680.0,904.0,210.0,9.0,187.0,0.0,12.627999999999998,20.926399999999997,28.1424,36.08,0.02,0.03,0.05,1.0,normal_concrete,1
273.0,762.0,931.0,199.0,11.0,90.0,0.0,11.284,18.6992,25.1472,32.24,0.02,0.03,0.05,1.0,normal_concrete,1
273.0,864.0,1015.0,170.0,4.49,48.0,0.0,13.8775,22.996999999999996,30.927,39.65,0.02,0.03,0.05,1.0,normal_concrete,1
274.0,827.0,759.0,202.0,9.0,204.0,0.0,12.432,20.6016,27.705600000000004,35.52,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,765.0,830.0,162.0,10.4,300.0,0.0,26.683999999999997,44.219199999999994,59.4672,76.24,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,790.0,810.0,184.0,13.0,226.0,0.0,15.238999999999999,25.253199999999996,33.9612,43.54,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,808.4,808.4,190.0,6.25,0.0,0.0,12.739999999999998,21.112,28.392,36.4,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,814.1,814.1,190.0,6.25,0.0,0.0,10.395,17.226,23.166,29.7,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,834.0,1106.0,165.0,4.13,0.0,0.0,10.1675,16.849,22.659000000000002,29.05,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,835.0,1106.0,184.0,6.05,0.0,0.0,10.08,16.704,22.464000000000002,28.8,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,843.0,1117.0,165.0,4.95,0.0,0.0,14.3325,23.751,31.941000000000003,40.95,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,878.0,1074.0,173.0,3.85,0.0,0.0,10.815,17.921999999999997,24.102,30.9,0.02,0.03,0.05,1.0,normal_concrete,1
275.0,1510.0,0.0,285.0,0.0,0.0,0.0,4.794999999999999,7.945999999999999,10.686,13.7,0.02,0.03,0.05,1.0,normal_concrete,1
275.1,777.5,1053.6,159.5,9.9,121.4,0.0,12.689903176027803,23.8,33.25288100008807,51.33,0.2,1.0,0.55,1.0,normal_concrete,1
276.0,693.81,1085.2,161.0,0.66,0.0,0.0,19.95,33.059999999999995,44.46,57.0,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,768.0,870.0,180.0,9.0,206.0,0.0,15.463,25.624399999999998,34.4604,44.18,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,845.0,1120.0,160.0,3.31,0.0,0.0,9.799999999999999,16.24,21.84,28.0,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,853.0,1042.0,168.0,5.0,60.0,0.0,12.81,21.227999999999998,28.548000000000002,36.6,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,882.0,994.0,170.0,3.54,78.0,0.0,13.64125,22.6055,30.4005,38.975,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,921.0,997.0,165.0,3.17,41.0,0.0,10.027499999999998,16.616999999999997,22.347,28.65,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,927.0,1046.0,171.0,4.14,0.0,0.0,10.132499999999999,16.790999999999997,22.581,28.95,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,9.18,0.0,0.0,11.0845,18.3686,24.702600000000004,31.67,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,9.94,0.0,0.0,11.136999999999999,18.4556,24.8196,31.82,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,10.69,0.0,0.0,11.017999999999999,18.258399999999998,24.5544,31.48,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,11.34,0.0,0.0,11.298,18.7224,25.178400000000003,32.28,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,12.1,0.0,0.0,11.301499999999999,18.728199999999998,25.1862,32.29,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,961.0,808.0,204.0,12.85,0.0,0.0,14.892499999999998,24.678999999999995,33.189,42.55,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,969.0,774.0,204.0,9.18,0.0,0.0,10.703,17.736399999999996,23.8524,30.58,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,969.0,774.0,204.0,12.1,0.0,0.0,10.48775,17.3797,23.372700000000002,29.965,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,978.0,735.0,204.0,9.18,0.0,0.0,10.206,16.912799999999997,22.7448,29.16,0.02,0.03,0.05,1.0,normal_concrete,1
276.0,978.0,735.0,204.0,12.1,0.0,0.0,13.964999999999998,23.141999999999996,31.122,39.9,0.02,0.03,0.05,1.0,normal_concrete,1
276.4,768.3,870.1,179.6,8.9,206.3,0.0,15.498,25.682399999999998,34.5384,44.28,0.02,0.03,0.05,1.0,normal_concrete,1
277.0,665.6,946.5,190.6,7.0,207.8,0.0,15.252999999999998,25.2764,33.992399999999996,43.58,0.02,0.03,0.05,1.0,normal_concrete,1
277.0,666.0,946.0,191.0,7.0,208.0,0.0,15.2495,25.270599999999998,33.9846,43.57,0.02,0.03,0.05,1.0,normal_concrete,1
277.0,856.0,968.0,191.0,0.0,0.0,0.0,8.213157275405782,11.36,17.371131426532678,25.97,0.2,1.0,0.55,1.0,normal_concrete,1
277.0,869.0,1107.0,164.0,2.6,0.0,0.0,10.815,17.921999999999997,24.102,30.9,0.02,0.03,0.05,1.0,normal_concrete,1
277.0,881.0,993.0,180.0,5.19,69.0,0.0,12.1275,20.096999999999998,27.027,34.65,0.02,0.03,0.05,1.0,normal_concrete,1
277.0,883.0,1080.0,180.0,2.77,0.0,0.0,9.2575,15.341000000000001,20.631000000000004,26.450000000000003,0.02,0.03,0.05,1.0,normal_concrete,1
277.1,875.6,973.9,160.6,11.8,97.4,0.0,15.193539358638208,23.14,33.043691762944135,48.28,0.2,1.0,0.55,1.0,normal_concrete,1
277.2,782.5,1061.7,160.7,11.2,122.3,0.0,19.59595358641098,30.45,41.544551555904334,63.14,0.2,1.0,0.55,1.0,normal_concrete,1
278.0,799.0,875.0,205.0,9.0,117.0,0.0,11.4485,18.971799999999998,25.5138,32.71,0.02,0.03,0.05,1.0,normal_concrete,1
278.0,837.0,1110.0,175.0,3.61,0.0,0.0,8.959999999999999,14.847999999999999,19.968000000000004,25.6,0.02,0.03,0.05,1.0,normal_concrete,1
278.0,843.0,1118.0,161.0,3.34,0.0,0.0,9.8525,16.326999999999998,21.957,28.15,0.02,0.03,0.05,1.0,normal_concrete,1
278.0,857.0,1090.0,175.0,3.34,0.0,0.0,11.024999999999999,18.27,24.57,31.5,0.02,0.03,0.05,1.0,normal_concrete,1
279.5,1135.0,630.0,200.0,2.1,0.0,0.0,15.520399999999999,25.71952,34.58832,44.344,0.02,0.03,0.05,1.0,normal_concrete,1
279.8,804.9,825.1,172.4,9.5,229.3,0.0,18.490499999999997,30.641399999999997,41.2074,52.83,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,679.0,883.0,207.0,9.0,210.0,0.0,13.0865,21.6862,29.1642,37.39,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,805.0,825.0,172.0,9.0,229.0,0.0,18.487,30.635599999999997,41.199600000000004,52.82,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,838.0,1067.0,165.0,3.96,50.0,0.0,14.1575,23.461,31.551000000000002,40.45,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,864.0,1100.0,156.0,2.5,0.0,0.0,8.522499999999999,14.123,18.993000000000002,24.35,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,876.0,1070.0,174.0,3.36,0.0,0.0,11.3225,18.762999999999998,25.233,32.35,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,880.0,1120.0,150.0,3.64,0.0,0.0,14.035,23.258,31.278000000000002,40.1,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,888.0,1084.0,147.0,3.64,0.0,0.0,11.935,19.778,26.598000000000003,34.1,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,900.0,1100.0,150.0,3.64,0.0,0.0,11.69,19.371999999999996,26.052,33.4,0.02,0.03,0.05,1.0,normal_concrete,1
280.0,1580.0,0.0,230.0,0.0,0.0,0.0,5.226666666666666,8.661333333333332,11.648,14.933333333333332,0.02,0.03,0.05,1.0,normal_concrete,1
281.0,774.0,1104.0,185.0,0.0,0.0,0.0,7.854,13.0152,17.503200000000003,22.44,0.02,0.03,0.05,1.0,normal_concrete,1
281.0,774.0,1104.0,186.0,0.0,0.0,0.0,3.354800959431308,9.6471020872943,14.5,22.44,0.2,0.35,1.0,1.0,normal_concrete,1
281.0,835.0,1062.0,172.0,4.96,50.0,0.0,12.529999999999998,20.763999999999996,27.924,35.8,0.02,0.03,0.05,1.0,normal_concrete,1
283.0,873.0,1024.0,170.0,4.33,50.0,0.0,11.445,18.966,25.506000000000004,32.7,0.02,0.03,0.05,1.0,normal_concrete,1
284.0,794.0,970.0,168.0,7.0,120.0,0.0,14.325499999999998,23.7394,31.9254,40.93,0.02,0.03,0.05,1.0,normal_concrete,1
284.0,794.2,970.4,168.3,7.2,119.7,0.0,14.325499999999998,23.7394,31.9254,40.93,0.02,0.03,0.05,1.0,normal_concrete,1
284.0,801.0,842.0,179.0,5.5,156.0,0.0,1.966665104236926,13.4,24.13,43.73,0.2,1.0,1.0,1.0,normal_concrete,1
284.0,819.0,1085.0,162.0,3.41,0.0,0.0,10.114999999999998,16.761999999999997,22.541999999999998,28.9,0.02,0.03,0.05,1.0,normal_concrete,1
285.0,685.0,1031.0,163.0,7.6,190.0,0.0,18.752999999999997,31.076399999999996,41.7924,53.58,0.02,0.03,0.05,1.0,normal_concrete,1
285.0,842.0,1028.0,174.0,3.56,71.0,0.0,12.32,20.416,27.456000000000003,35.2,0.02,0.03,0.05,1.0,normal_concrete,1
285.0,862.0,1011.0,171.0,4.63,71.0,0.0,12.652499999999998,20.967,28.197,36.15,0.02,0.03,0.05,1.0,normal_concrete,1
286.0,818.0,1041.0,160.0,5.72,95.0,0.0,14.586249999999998,24.171499999999998,32.506499999999996,41.675,0.02,0.03,0.05,1.0,normal_concrete,1
286.0,834.0,1062.0,168.0,5.04,50.0,0.0,13.6791666655,22.6683333314,30.484999997400003,39.08333333,0.02,0.03,0.05,1.0,normal_concrete,1
286.0,864.0,1014.0,165.0,5.06,51.0,0.0,16.134999999999998,26.738,35.958000000000006,46.1,0.02,0.03,0.05,1.0,normal_concrete,1
286.3,803.7,1004.6,144.7,11.2,200.9,0.0,7.862044561769854,24.4,38.0,67.7,0.2,1.0,1.0,1.0,normal_concrete,1
287.0,696.0,904.0,188.0,9.0,215.0,0.0,14.866249999999997,24.635499999999993,33.1305,42.474999999999994,0.02,0.03,0.05,1.0,normal_concrete,1
287.0,750.0,1080.0,165.0,5.87,148.0,0.0,15.014999999999999,24.881999999999998,33.462,42.9,0.02,0.03,0.05,1.0,normal_concrete,1
287.0,830.0,1056.0,176.0,7.44,51.0,0.0,11.829999999999998,19.603999999999996,26.363999999999997,33.8,0.02,0.03,0.05,1.0,normal_concrete,1
287.3,695.9,904.4,187.6,9.2,214.4,0.0,15.329999999999998,25.403999999999996,34.164,43.8,0.02,0.03,0.05,1.0,normal_concrete,1
287.7,820.0,820.0,191.8,6.45,0.0,0.0,7.839999999999999,12.991999999999999,17.471999999999998,22.4,0.02,0.03,0.05,1.0,normal_concrete,1
287.7,821.0,821.0,191.8,5.6,0.0,0.0,7.35,12.18,16.38,21.0,0.02,0.03,0.05,1.0,normal_concrete,1
287.7,842.6,842.6,174.5,6.45,0.0,0.0,11.165,18.502,24.882,31.9,0.02,0.03,0.05,1.0,normal_concrete,1
287.7,843.5,843.5,174.5,5.6,0.0,0.0,11.445,18.966,25.506000000000004,32.7,0.02,0.03,0.05,1.0,normal_concrete,1
288.0,717.8,932.0,192.0,0.0,192.0,0.0,4.339597475391761,16.11,23.52,38.8,0.2,1.0,1.0,1.0,normal_concrete,1
288.0,829.0,908.0,177.0,7.0,121.0,0.0,14.3605,23.7974,32.0034,41.03,0.02,0.03,0.05,1.0,normal_concrete,1
288.4,829.5,907.9,177.4,7.0,121.0,0.0,14.748999999999999,24.4412,32.8692,42.14,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,760.0,924.0,195.0,6.0,134.0,0.0,16.184,26.8192,36.0672,46.24,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,760.1,924.1,194.9,5.5,133.7,0.0,16.1875,26.825,36.075,46.25,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,817.0,1129.0,165.0,3.18,0.0,0.0,14.385,23.837999999999997,32.058,41.1,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,817.0,1132.0,162.0,2.89,0.0,0.0,10.38625,17.2115,23.1465,29.675,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,817.0,1132.0,165.0,3.18,0.0,0.0,11.235,18.618,25.038,32.1,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,865.0,1015.0,159.0,5.05,72.0,0.0,14.104999999999999,23.373999999999995,31.433999999999997,40.3,0.02,0.03,0.05,1.0,normal_concrete,1
289.0,895.3,913.2,192.0,0.0,0.0,0.0,3.8582712317980494,11.65,14.6,25.57,0.2,1.0,1.0,1.0,normal_concrete,1
290.0,625.0,837.0,130.5,0.58,0.0,0.0,11.514999999999999,19.081999999999997,25.662,32.9,0.02,0.03,0.05,1.0,normal_concrete,1
290.0,709.0,837.0,188.5,0.58,0.0,0.0,9.31,15.427999999999999,20.748,26.6,0.02,0.03,0.05,1.0,normal_concrete,1
290.0,913.0,837.0,130.5,2.32,0.0,0.0,14.945,24.766,33.306000000000004,42.7,0.02,0.03,0.05,1.0,normal_concrete,1
290.2,704.3,998.2,185.7,0.0,193.5,0.0,6.166885985697988,15.026826364729251,21.86,33.04,0.2,0.35,1.0,1.0,normal_concrete,1
290.4,865.0,961.2,168.1,9.4,96.2,0.0,13.797999247887658,22.5,28.295284372262415,34.74,0.2,1.0,0.55,1.0,normal_concrete,1
290.9,781.2,781.2,206.2,6.93,0.0,0.0,14.104999999999999,23.373999999999995,31.433999999999997,40.3,0.02,0.03,0.05,1.0,normal_concrete,1
290.9,782.2,782.2,206.2,6.02,0.0,0.0,14.35,23.779999999999998,31.98,41.0,0.02,0.03,0.05,1.0,normal_concrete,1
290.9,805.4,805.4,187.5,6.93,0.0,0.0,17.779999999999998,29.463999999999995,39.624,50.8,0.02,0.03,0.05,1.0,normal_concrete,1
290.9,806.4,806.4,187.5,6.02,0.0,0.0,16.904999999999998,28.013999999999996,37.674,48.3,0.02,0.03,0.05,1.0,normal_concrete,1
291.0,725.0,857.0,231.0,9.0,104.0,0.0,10.6505,17.6494,23.735400000000002,30.43,0.02,0.03,0.05,1.0,normal_concrete,1
291.0,797.0,859.0,205.0,6.0,105.0,0.0,9.667,16.0196,21.5436,27.62,0.02,0.03,0.05,1.0,normal_concrete,1
292.0,863.0,1054.0,168.0,5.48,73.0,0.0,15.837499999999999,26.244999999999997,35.295,45.25,0.02,0.03,0.05,1.0,normal_concrete,1
292.0,898.0,1055.0,175.0,3.21,0.0,0.0,9.82625,16.2835,21.8985,28.075,0.02,0.03,0.05,1.0,normal_concrete,1
292.5,865.0,865.0,171.0,5.63,0.0,0.0,12.145,20.126,27.066000000000003,34.7,0.02,0.03,0.05,1.0,normal_concrete,1
293.0,863.0,1012.0,168.0,5.4,64.0,0.0,12.424999999999999,20.59,27.69,35.5,0.02,0.03,0.05,1.0,normal_concrete,1
293.0,871.0,1022.0,162.0,4.83,52.0,0.0,12.302499999999998,20.386999999999997,27.417,35.15,0.02,0.03,0.05,1.0,normal_concrete,1
293.0,871.0,1023.0,162.0,4.13,52.0,0.0,11.97,19.836,26.676000000000002,34.2,0.02,0.03,0.05,1.0,normal_concrete,1
293.0,881.0,1036.0,168.0,4.1,0.0,0.0,12.424999999999999,20.59,27.69,35.5,0.02,0.03,0.05,1.0,normal_concrete,1
293.0,891.0,1046.0,170.0,4.4,0.0,0.0,10.709999999999999,17.748,23.868000000000002,30.6,0.02,0.03,0.05,1.0,normal_concrete,1
294.0,778.0,747.0,207.0,6.0,242.0,0.0,14.4445,23.9366,32.1906,41.27,0.02,0.03,0.05,1.0,normal_concrete,1
294.0,802.0,1062.0,169.0,4.4,73.0,0.0,14.174999999999999,23.49,31.59,40.5,0.02,0.03,0.05,1.0,normal_concrete,1
295.0,650.0,871.0,208.0,6.0,242.0,0.0,13.79,22.851999999999997,30.732,39.4,0.02,0.03,0.05,1.0,normal_concrete,1
295.0,766.0,750.0,206.0,11.0,242.0,0.0,14.353499999999999,23.7858,31.9878,41.01,0.02,0.03,0.05,1.0,normal_concrete,1
295.0,769.0,1069.0,185.0,0.0,0.0,0.0,0.22982795452103977,8.455783333263838,14.8,25.18,0.2,0.35,1.0,1.0,normal_concrete,1
295.0,845.0,1075.0,165.0,4.43,0.0,0.0,11.829999999999998,19.603999999999996,26.363999999999997,33.8,0.02,0.03,0.05,1.0,normal_concrete,1
295.0,861.0,970.0,171.0,5.97,103.0,0.0,16.2225,26.883,36.153000000000006,46.35,0.02,0.03,0.05,1.0,normal_concrete,1
295.3,722.9,780.3,236.2,8.3,239.9,0.0,15.427999999999999,25.566399999999998,34.3824,44.08,0.02,0.03,0.05,1.0,normal_concrete,1
295.7,859.2,955.1,171.5,8.9,95.6,0.0,13.184813490712783,22.95,29.66339775278073,39.94,0.2,1.0,0.55,1.0,normal_concrete,1
295.8,769.3,1091.4,185.7,0.0,0.0,0.0,0.26982795452103214,8.495783333263832,14.84,25.22,0.2,0.35,1.0,1.0,normal_concrete,1
296.0,685.0,932.0,219.0,9.0,97.0,0.0,10.2305,16.9534,22.799400000000002,29.23,0.02,0.03,0.05,1.0,normal_concrete,1
296.0,765.0,1085.0,192.0,0.0,0.0,0.0,2.41886421427997,8.933670600011776,14.2,21.65,0.2,0.35,1.0,1.0,normal_concrete,1
296.0,769.0,1090.0,186.0,0.0,0.0,0.0,10.108942319349408,15.077799759110233,18.91,25.18,0.2,0.35,1.0,1.0,normal_concrete,1
296.0,776.0,1116.0,160.0,3.83,52.0,0.0,15.872499999999999,26.302999999999997,35.373000000000005,45.35,0.02,0.03,0.05,1.0,normal_concrete,1
296.0,778.0,819.0,221.0,11.0,107.0,0.0,10.997,18.2236,24.507600000000004,31.42,0.02,0.03,0.05,1.0,normal_concrete,1
296.0,778.4,819.2,221.4,10.5,106.7,0.0,10.997,18.2236,24.507600000000004,31.42,0.02,0.03,0.05,1.0,normal_concrete,1
296.0,836.0,1108.0,160.0,3.55,0.0,0.0,12.328749999999998,20.430499999999995,27.475499999999997,35.224999999999994,0.02,0.03,0.05,1.0,normal_concrete,1
296.0,836.0,1108.0,160.0,4.14,0.0,0.0,11.445,18.966,25.506000000000004,32.7,0.02,0.03,0.05,1.0,normal_concrete,1
297.0,925.0,1003.0,175.0,3.86,0.0,0.0,9.555,15.834,21.294,27.3,0.02,0.03,0.05,1.0,normal_concrete,1
297.1,651.8,908.9,194.0,7.5,280.8,0.0,17.2095,28.5186,38.3526,49.17,0.02,0.03,0.05,1.0,normal_concrete,1
297.2,753.5,1022.8,174.8,9.5,117.5,0.0,11.12464535712512,21.91,30.877833774740886,47.4,0.2,1.0,0.55,1.0,normal_concrete,1
297.8,655.3,878.4,201.3,6.0,244.1,0.0,18.732,31.0416,41.7456,53.52,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,655.0,878.0,201.0,6.0,244.0,0.0,16.58825,27.4891,36.96810000000001,47.395,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,744.0,880.0,210.0,11.0,107.0,0.0,11.1545,18.4846,24.858600000000003,31.87,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,784.0,953.0,164.0,13.0,107.0,0.0,12.550999999999998,20.7988,27.9708,35.86,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,815.0,879.0,186.0,6.0,107.0,0.0,12.881749999999998,21.346899999999998,28.707900000000002,36.805,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,828.0,1054.0,170.0,2.98,0.0,0.0,13.229999999999999,21.923999999999996,29.483999999999998,37.8,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,860.0,970.0,172.0,5.97,100.0,0.0,15.312499999999998,25.375,34.125,43.75,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,874.0,985.0,168.0,5.22,75.0,0.0,14.4725,23.983,32.253,41.35,0.02,0.03,0.05,1.0,normal_concrete,1
298.0,890.0,900.0,186.11,7.8,0.0,0.0,21.721,35.9948,48.406800000000004,62.06,0.02,0.03,0.05,1.0,normal_concrete,1
298.1,784.0,953.2,163.6,12.8,107.5,0.0,12.554499999999999,20.804599999999997,27.9786,35.87,0.02,0.03,0.05,1.0,normal_concrete,1
298.1,815.2,879.0,186.4,6.1,107.0,0.0,14.924,24.731199999999998,33.2592,42.64,0.02,0.03,0.05,1.0,normal_concrete,1
298.2,744.2,879.6,209.7,11.1,107.0,0.0,11.158,18.490399999999998,24.8664,31.88,0.02,0.03,0.05,1.0,normal_concrete,1
299.0,745.0,881.0,210.0,10.0,107.0,0.0,9.901499999999999,16.408199999999997,22.0662,28.29,0.02,0.03,0.05,1.0,normal_concrete,1
299.8,727.6,878.2,211.5,9.9,119.8,0.0,8.344,13.8272,18.595200000000002,23.84,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,728.0,878.0,212.0,10.0,120.0,0.0,8.344,13.8272,18.595200000000002,23.84,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,812.5,812.5,190.0,6.25,0.0,0.0,21.804999999999996,36.13399999999999,48.594,62.3,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,818.0,1042.0,165.0,5.63,75.0,0.0,17.202499999999997,28.506999999999998,38.337,49.15,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,828.0,1012.0,160.0,4.0,100.0,0.0,17.044999999999998,28.246,37.986000000000004,48.7,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,845.0,1076.0,159.0,4.5,0.0,0.0,12.179999999999998,20.183999999999997,27.144,34.8,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,850.0,700.0,250.0,10.5,0.0,0.0,11.725,19.43,26.130000000000003,33.5,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,853.0,1087.0,160.0,3.0,0.0,0.0,10.43,17.284,23.244,29.8,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,863.0,974.0,163.0,5.6,100.0,0.0,15.295,25.346,34.086000000000006,43.7,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,884.0,1037.0,159.0,3.6,0.0,0.0,12.774999999999999,21.169999999999998,28.470000000000002,36.5,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,900.0,600.0,175.0,6.21,0.0,0.0,14.780499999999998,24.493399999999998,32.9394,42.23,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,927.0,613.0,175.5,6.75,0.0,0.0,20.685,34.278,46.098000000000006,59.1,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,935.0,618.0,162.0,6.75,0.0,0.0,18.304999999999996,30.333999999999996,40.794,52.3,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,1072.7,733.6,180.0,5.7,0.0,0.0,14.139999999999999,23.432,31.512,40.4,0.02,0.03,0.05,1.0,normal_concrete,1
300.0,1600.0,0.0,270.0,0.0,0.0,0.0,5.88,9.744,13.104000000000001,16.8,0.02,0.03,0.05,1.0,normal_concrete,1
301.0,798.0,1057.0,169.0,4.51,75.0,0.0,13.78125,22.8375,30.712500000000002,39.375,0.02,0.03,0.05,1.0,normal_concrete,1
301.0,816.0,1039.0,169.0,4.51,75.0,0.0,13.702499999999999,22.706999999999997,30.537,39.15,0.02,0.03,0.05,1.0,normal_concrete,1
301.0,1050.0,500.0,158.0,8.8,0.0,0.0,22.924999999999997,37.989999999999995,51.09,65.5,0.02,0.03,0.05,1.0,normal_concrete,1
301.0,1135.0,630.0,200.0,2.26,0.0,0.0,15.40105,25.521739999999998,34.322340000000004,44.003,0.02,0.03,0.05,1.0,normal_concrete,1
302.0,817.0,974.0,203.0,0.0,0.0,0.0,10.193406031195773,13.739892209969254,16.475097506835677,21.75,0.2,0.35,0.55,1.0,normal_concrete,1
302.0,835.0,1106.0,157.0,3.62,0.0,0.0,12.774999999999999,21.169999999999998,28.470000000000002,36.5,0.02,0.03,0.05,1.0,normal_concrete,1
302.0,882.0,1035.0,166.0,3.02,0.0,0.0,8.575,14.209999999999999,19.11,24.5,0.02,0.03,0.05,1.0,normal_concrete,1
303.0,821.0,1046.0,163.0,5.18,67.0,0.0,14.735,24.418,32.838,42.1,0.02,0.03,0.05,1.0,normal_concrete,1
303.0,873.0,1025.0,165.0,3.37,34.0,0.0,12.11,20.067999999999998,26.988000000000003,34.6,0.02,0.03,0.05,1.0,normal_concrete,1
303.6,722.5,895.5,213.5,6.2,139.9,0.0,11.697,19.3836,26.067600000000002,33.42,0.02,0.03,0.05,1.0,normal_concrete,1
303.8,715.3,780.1,236.4,8.3,240.0,0.0,15.567999999999998,25.798399999999997,34.6944,44.48,0.02,0.03,0.05,1.0,normal_concrete,1
304.0,670.0,932.0,228.0,0.0,76.0,0.0,37.102634199633364,40.33158467727974,42.821892549516306,47.81,0.2,0.35,0.55,1.0,normal_concrete,1
304.0,722.0,895.0,214.0,6.0,140.0,0.0,12.578999999999999,20.8452,28.0332,35.94,0.02,0.03,0.05,1.0,normal_concrete,1
304.0,823.0,1047.0,172.0,5.37,54.0,0.0,14.42,23.896,32.136,41.2,0.02,0.03,0.05,1.0,normal_concrete,1
304.0,828.0,1398.0,170.0,3.95,0.0,0.0,10.569999999999999,17.516,23.556,30.2,0.02,0.03,0.05,1.0,normal_concrete,1
304.0,847.0,1079.0,170.0,4.25,0.0,0.0,12.32,20.416,27.456000000000003,35.2,0.02,0.03,0.05,1.0,normal_concrete,1
304.0,847.0,1080.0,170.0,3.65,0.0,0.0,12.459999999999999,20.648,27.768,35.6,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,705.2,959.4,196.0,9.8,99.6,0.0,10.542,17.4696,23.4936,30.12,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,819.0,819.0,191.8,6.45,0.0,0.0,14.839999999999998,24.592,33.072,42.4,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,819.9,819.9,191.8,5.6,0.0,0.0,14.945,24.766,33.306000000000004,42.7,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,822.9,822.9,191.8,6.45,0.0,0.0,14.839999999999998,24.592,33.072,42.4,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,823.8,823.8,191.8,5.6,0.0,0.0,16.17,26.796,36.036,46.2,0.02,0.03,0.05,1.0,normal_concrete,1
304.8,841.5,841.5,174.5,6.45,0.0,0.0,18.794999999999998,31.146,41.886,53.7,0.02,0.03,0.05,1.0,normal_concrete,1
